番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
咱们裸熊 第一季（中配）,9.8,18110570,619525,203879,5660,搞笑,0
百變小櫻Clear咭（僅限港澳地區）,9.4,785393,58345,21366,475,少女|魔法|漫画改,0
吹响吧！上低音号～想要传达的旋律～,9.8,1080829,1481818,14595,3696,小说改|日常|校园|萌系,1
驱魔少年 HALLOW,9.4,11229805,758322,221991,1375,热血|奇幻|战斗,1
RAIL WARS!-日本国有铁道公安队-,8.8,4728265,369584,84942,2328,小说改|职场,0
怪物弹珠 第二季 后篇,8.8,486040,64562,2302,104,奇幻|战斗|冒险,0
绯弹的亚里亚 第一季 OVA,9.1,22917309,1603667,933813,586,萌系|奇幻|战斗,0
虚构推理,9.2,82707120,3895580,1315065,63684,漫画改|神魔|恋爱|奇幻,1
机动战士高达00,9.6,12781100,516794,223690,4666,科幻|热血|机战,0
打工吧！魔王大人,9.6,86363452,2187549,1081095,21803,日常|小说改|神魔|职场,0
乒乓,9.8,4238094,297385,41513,11615,漫画改|校园|运动|热血,1
哆啦A梦 大雄的平行西游记,9,1688702,1473715,30842,430,萌系|奇幻|科幻|少儿,0
机动战舰大和抚子 剧场版,9.7,101631,36318,1598,197,机战|科幻,0
革命机Valvrave,9.8,7339597,420495,230066,95474,机战|科幻|战斗|原创,0
机巧魔神,8.9,985457,136479,8290,394,科幻|热血,0
黑子的篮球 Winter Cup总集篇,9.1,3270948,1207246,29609,387,热血|运动,1
格莱普尼尔,8.9,40025985,1680667,419020,25375,漫画改|奇幻|战斗,1
上课小动作 OAD,9.6,1092301,74813,26386,319,搞笑|校园|日常,0
星掠者,5.4,92401617,2107447,986050,45172,漫画改|奇幻|搞笑|战斗,1
厨神小当家2（中配）,6.8,1529558,693206,14453,559,漫画改|奇幻|冒险|美食,1
剧场版 BEM BECOME HUMAN,9,455011,399306,2529,470,战斗|奇幻|漫画改,1
偶像大师 灰姑娘女孩 第二季 OVA,8.6,371916,543501,7689,106,校园|偶像,0
街头霸王2 V,9.5,771944,35443,10169,159,热血|战斗,0
精灵宝可梦 剧场版19：波尔凯尼恩与机巧的玛机雅娜,8.7,4137056,319018,48340,359,动画|奇幻|冒险,0
海獭波乐 5th,9.6,823124,73993,2384,341,漫画改|治愈,0
网球并不可笑嘛 第三季,9.2,1398114,185795,5381,146,萌系|日常|运动|社团,0
Love Live! School Idol Project（第二季）,9.7,26680614,1767625,1554129,8439,校园|音乐|偶像|社团,0
只要別西卜大小姐喜歡就好（僅限港澳台地區）,8.9,178873,31314,3048,150,萌系|搞笑|恋爱|奇幻,0
网球优等生,9.7,1221972,33815,14065,387,运动,0
超人高中生们即便在异世界也能从容生存！,3.6,28744219,1227853,566540,100908,小说改|穿越|奇幻|冒险,1
网球并不可笑嘛 第三季,9.2,1398200,185807,5381,146,萌系|日常|运动|社团,0
大神与七位伙伴,9.4,3332352,624146,59235,3275,奇幻|热血|社团,0
昭和物语,9.1,291799,38188,4833,123,历史|日常|治愈,0
交响诗篇 第一季,9.6,3622790,177125,46270,1849,科幻|热血|催泪|机战,0
蜡笔小新 呼唤传说！三分钟嘎巴大进攻,9.5,1322140,1401310,19269,346,萌系|搞笑|少儿,1
火影忍者 疾风传,9.6,139643012,1822930,2664273,16982,热血|战斗|漫画改|架空,1
少女编号,9.2,12632278,908944,377458,4094,搞笑|励志|原创|职场,0
×××HOLiC 仲夏夜之梦,9.7,1919522,1388981,36588,1003,奇幻,0
烧窑的话也要马克杯,9.3,856556,238595,4173,278,日常|治愈|漫画改,1
问题儿童都来自异世界？ OVA 温泉漫游记,9.5,3596488,1716333,70040,1299,奇幻|战斗|架空|穿越,0
珈百璃的堕落,9.6,74950053,2928262,1877312,20217,日常|漫画改|神魔,0
八男？別鬧了！（僅限港澳台及其他地區）,5.1,134591,6844,2259,208,小说改|穿越|奇幻|架空,1
"Wake Up, Girls! 新章",8,947542,127139,8398,435,音乐|偶像|社团|原创,1
在地下城寻求邂逅是否搞错了什么,9.6,11934931,2885599,139765,5577,小说改|奇幻|战斗|架空,1
战翼的希格德莉法,9.1,5276609,459441,54619,4570,原创|科幻,1
恋爱小行星,9.7,13621515,1007955,339328,15779,漫画改|搞笑|日常|治愈,1
转生成为了只有乙女游戏破灭Flag的邪恶大小姐,9.5,78827682,2864732,1546142,74348,穿越|搞笑|恋爱|乙女,1
光之战记－ZUERST－,9.4,2881828,303010,16690,2620,奇幻|战斗|架空|游戏改,1
交响诗篇 第一季,9.6,3623055,177162,46270,1849,科幻|热血|催泪|机战,0
幻界战线,9.6,57363735,2811438,814772,13092,科幻|热血|战斗,0
战场上的女武神,8.7,1205177,90918,50447,454,奇幻|少女|热血,0
暴力宇宙海贼,9.6,2029992,56076,77758,493,科幻|战斗|日常,0
鬼灭之刃（中配）,9.1,106634291,10429728,575806,14219,漫画改|热血|战斗|励志,1
Angels of Death,9.5,111300914,4786288,3259123,56952,恋爱|游戏改|冒险,1
无头骑士异闻录×2 结,9.4,9911655,1694843,404869,2900,奇幻|日常|声控,0
星之声,9.1,3057125,579790,23739,1270,科幻|少女|治愈|机战,0
超能奇兵,9.6,290171,15979,8227,143,科幻|热血,0
境界的彼方 -I'LL BE HERE- 未来篇,9.5,6962638,3591617,359649,6695,日常|奇幻|治愈,1
轻音少女 剧场版,9.9,3190434,1918094,193550,51779,日常|萌系|音乐|校园,1
竞女（僅限港澳台地區）,9.3,137867,62087,4522,321,漫画改,0
机动战士高达 THE ORIGIN IV：命运的前夜,9.7,715943,174647,7418,606,机战|科幻|漫画改,0
魔法使的新娘 等待繁星之人（僅限台灣地區）,9.5,52102,374298,1020,295,恋爱|奇幻|魔法,0
超智游戏,9.7,3914530,106865,71623,1931,热血|运动|智斗,0
梦幻之星 神谕篇,8.3,5648565,284885,27893,1278,游戏改|战斗|声控|科幻,1
GOSICK,9.7,6575559,1561400,125002,18817,萌系|奇幻|日常|催泪,1
银仙,9.7,34237052,1047447,2914247,4280,萌系|搞笑|日常|治愈,0
全金属狂潮 总集篇,9.4,742689,718897,9488,252,小说改|热血|机战,0
我们无法一起学习！,5.3,34860835,2045549,518076,44312,漫画改|日常|校园|恋爱,1
记录的地平线 圆桌崩坏,9.7,11827477,1784982,87385,8482,小说改|穿越|战斗,1
EVA 新世纪福音战士,9.7,38998528,1839841,773145,38116,科幻|机战|战斗,0
SHOW BY ROCK!! Short!!,9,2520765,286889,10296,171,萌系|搞笑|音乐|泡面,0
怪物事变,9.6,45071038,2204171,380370,24598,漫画改|奇幻|神魔,1
绯弹的亚里亚,8.7,22917351,1603666,933813,4380,热血|奇幻|校园|战斗,0
黑塔利亚 Axis Powers 第2期,9.6,18146803,990527,670718,1642,萌系|日常|声控|泡面,0
声声相对论,9.7,388798,14333,3766,636,原创|搞笑|治愈|声控,0
足球骑士,9.1,317394,38783,1507,294,运动,0
漆黑的子弹,9.2,24609744,1804271,883426,11263,奇幻|战斗,0
哆啦A梦 大雄与梦幻三剑士,9.7,706256,1473661,18277,310,萌系|奇幻|科幻|少儿,0
宅饮,9.3,6722139,427775,65293,1888,日常|美食|漫画改,0
囝仔小短篇,9.6,501334,482671,1528,225,萌系,0
Charlotte SP,9.7,12580167,4170138,172008,4908,奇幻|校园,0
亚尔斯兰战记,9.2,22440815,621018,788801,1414,热血|智斗|战斗|架空,0
提亚拉之泪,8.2,514054,105854,8302,264,奇幻|战斗|架空|冒险,0
阿松 第三季,9.6,7210315,716487,100460,4020,漫画改|日常|搞笑,1
尽管如此世界依然美丽,9.6,8010645,697534,182772,5026,治愈|少女|漫画改|架空,0
炎炎消防隊（僅限港澳台地區）,8.8,578872,61051,6582,356,漫画改|战斗|热血,1
神的记事本,9.3,7405606,917420,190846,4098,日常|小说改|推理,0
双星之阴阳师,8.5,92176606,1908119,3118578,5731,热血|奇幻|战斗|冒险,1
颠倒的帕特玛,9.7,1895561,249927,50020,3379,科幻|冒险,0
魔法禁书目录 第一季,9,70835541,4960054,3693210,15150,科幻|校园|战斗|热血,0
奇诺之旅（2017）,9.8,4578365,604022,50648,5431,奇幻|小说改|架空|冒险,1
薄樱鬼 御伽草子,9.6,2935315,119752,31725,291,萌系|乙女|泡面,0
玉响～毕业写真～,9.7,620566,154517,9229,282,校园|日常|治愈,0
未来卡 神搭档对战,9.4,301271,28522,592,105,少儿|游戏改,0
命运-冠位指定 绝对魔兽战线 巴比伦尼亚,9.4,137668326,4607142,1636998,136922,游戏改|奇幻|战斗|冒险,1
蜡笔小新 第三季（中文）,9.8,27508950,1401309,183950,1828,搞笑,1
灰色的迷宫,9.8,2901920,621688,12521,2939,战斗|游戏改,0
头文字D Battle Stage,9.3,1063982,590422,6629,142,,0
龙珠超：布罗利,9.8,10293839,324042,203265,20209,动作|奇幻|动画,1
京四郎和永远的天空,7.3,294916,66758,2868,138,恋爱|奇幻,0
CHAOS;CHILD,8.1,8465665,509364,132849,1721,推理,0
新撰组异闻录 铁,9.7,272355,91045,5273,297,漫画改|战斗|历史,0
MYSELF;YOURSELF,9.4,1336674,150733,33766,1007,日常|治愈,0
不愉快的怪物庵 续,9.6,12031515,811187,123211,3965,治愈|神魔|漫画改,0
岩窟王,9.1,335844,56285,6987,359,科幻,0
MAPLESTORY,9.4,574047,12920,2709,115,奇幻|热血,0
弹丸论破3 -未来篇-,8,34970935,1575698,927080,4205,热血|智斗|推理,0
苍天航路,8.7,530886,21099,14822,190,历史|热血,0
城下町的蒲公英,9.6,5345851,548538,123757,4725,治愈|搞笑,0
名侦探柯南 异次元的狙击手,8.5,3158295,3738543,65335,1471,漫画改|推理|智斗,1
续 夏目友人帐,9.7,19356167,5319442,1054263,5756,奇幻|日常|治愈|催泪,1
真・女神转生 魔力宝贝,9.6,476453,18277,7963,147,科幻|穿越|冒险,0
花开伊吕波 Home Sweet Home,9.8,1630318,1049743,22056,3413,催泪|日常|治愈|励志,0
大家集合！Falcom学园,9.3,1957172,26702,17063,142,日常|泡面,0
猫咪日常,9.6,25076202,1051305,125903,6006,漫画改|萌系|日常|泡面,0
百變小櫻Clear咭（僅限港澳地區）,9.4,785438,58345,21367,475,少女|魔法|漫画改,0
朝花夕誓,9.7,10223167,0,184617,33525,奇幻|动画,1
魔法少女☆伊莉雅 OVA,9.2,2904361,1941167,30480,841,萌系|校园|少女|魔法,0
咒术回战,9.8,550405103,9228179,4110724,188431,漫画改|战斗|热血,1
天体的秩序,9.4,9130048,567584,413130,3051,奇幻|日常|治愈|萝莉,0
星际牛仔 SP,9.8,6559007,572202,118737,962,热血|战斗,0
名侦探柯南 瞳孔中的暗杀者,9.8,3309891,3738459,91804,3420,漫画改|推理|智斗,1
最终流放-银翼之法姆-,8.4,256796,117757,4466,242,奇幻|科幻|热血|架空,0
我的妹妹不可能那么可爱 第一季,9.2,36756834,2351520,2462935,14594,萌系|校园|日常|恋爱,0
猎魔武士/GIBIATE,4,6811602,456129,49822,3008,原创|战斗|架空,1
机动战士高达 THE ORIGIN II：悲哀的阿尔黛西亚,9.7,520146,174620,5919,545,机战|科幻|漫画改,0
歌之☆王子殿下 真爱REVOLUTIONS,9.3,6998125,325852,300774,490,音乐|声控|乙女|偶像,0
龙鸣,5.3,1031324,66974,3403,787,科幻|热血,0
魔法老师涅吉! 第一季,9,1906043,239791,33876,519,萌系|日常|魔法,0
幽游白书,9.8,2424321,281275,21255,2584,战斗|热血|神魔|漫画改,1
DOG DAYS,9.3,2789670,424614,80827,1128,少女|战斗|热血|声控,1
黑岩射手 / BLACK★ROCK SHOOTER,9.5,1062022,999617,5826,5076,战斗|穿越|原创,1
圣诞之吻SS OVA,9.7,1284009,707815,21994,516,恋爱|校园|日常|治愈,0
请问您今天要来点兔子吗？？～Sing for You～,9.8,1545156,2636045,27511,6101,漫画改|搞笑|日常|萌系,1
女仆咖啡厅,9.6,1219327,86224,15932,845,搞笑|少女|治愈|美食,0
花样滑冰Stars,2.7,3639807,284014,26079,9648,原创|运动|声控,1
早安恋味糕点店,7.7,1905898,166909,30776,279,恋爱|校园|日常,0
海兽之子,8.4,4618869,0,26660,3665,奇幻|动画|冒险|漫画改,1
魔人侦探食脑奈罗,9.5,1065849,66026,30398,524,奇幻|推理,0
革命机Valvrave,9.8,7338972,420481,230061,95472,机战|科幻|战斗|原创,0
Fate/Zero 第二季,9.6,96312686,3778487,3571085,16681,时泪|奇幻|战斗|热血,0
火球 幽默之章,9.5,155121,27088,401,187,科幻|泡面,0
和歌子酒 动画,9.6,13145115,291534,56151,1583,日常|泡面|治愈|美食,0
四娘物语,9.4,299195,66633,11035,402,日常,0
一弦定音！第二季（僅限港澳台地區）,9.7,143274,64078,3258,457,漫画改|校园|恋爱|社团,0
梅露可物语 : 无精打采的少年与瓶中少女,9.6,2927604,336559,27358,2151,萌系|游戏改|架空|冒险,1
最终休止符～无止境的螺旋物语～,9.2,432959,55220,4022,392,游戏改|奇幻|搞笑,1
机动战士高达 THE ORIGIN VI：红色彗星的诞生,9.8,1057846,174611,16091,1086,机战|科幻|漫画改,0
飞翔的魔女,9.8,5049646,546936,93764,8889,魔法|日常|治愈,0
Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,9.6,4263103,1941162,95594,5700,热血|奇幻|战斗|魔法,1
這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,9.5,461137,32286,7555,548,小说改|穿越|奇幻|战斗,0
BT21 UNIVERSE动画,9.8,1728659,116201,36680,6203,日常|偶像|励志|原创,0
约战狂三外传,9.6,15994947,4772841,111718,15202,小说改|战斗|校园,1
欧布奥特曼 原生之初（中配）,6,418360,1903089,552,198,热血|科幻|战斗|特摄,0
歌塑世界,9,2147841,123323,13717,695,原创|校园|音乐|偶像,0
未来卡 搭档对战,9.4,2428297,28522,36662,108,少儿|热血,0
咒术回战,9.8,550469564,9228823,4111093,188504,漫画改|战斗|热血,1
飙速宅男 新世代,9.2,5034872,210620,67907,367,热血|运动|漫画改,1
超时空要塞 Flash Back OVA,9.2,213296,118500,708,105,机战|战斗,0
无论何时我们的恋情都是10厘米。～告白实行委员会～,9.6,17659958,2356689,295198,11329,恋爱|音乐|原创|校园,0
COP CRAFT,9.1,24500341,1314985,288652,29986,小说改|职场|奇幻|穿越,1
白猫计划 零之纪元,4.9,7353973,414888,68820,5958,游戏改|战斗|恋爱|奇幻,1
学园Handsome,9.4,6817587,269329,98930,2869,搞笑|校园|游戏改|泡面,0
机动战舰大和抚子 剧场版,9.7,101659,36320,1598,197,机战|科幻,0
富豪刑警 Balance:UNLIMITED（僅限港澳台地區）,8.2,354914,299134,6897,925,小说改|搞笑|推理,0
贤者之孙,6.7,73594749,2324742,958910,56724,小说改|奇幻|架空|穿越,1
重创的伤口,6.3,4356804,455008,16648,957,奇幻|声控|战斗,1
拳皇的另一天,9.6,1198418,31675,9202,282,战斗,0
Code Geass 反叛的鲁路修 娜娜莉梦游仙境,9.6,1500696,873684,13239,1756,,0
悠久之翼2,9.7,1533207,464184,54123,2323,少女|催泪|校园|恋爱,0
青之六号,8.9,191365,38149,2293,133,催泪|科幻|战斗|时泪,0
EVA 新世纪福音战士新剧场版1.11：序,9.7,7290832,1839842,94949,4703,科幻|机战|战斗,0
突击莉莉 BOUQUET,8.8,10016962,726559,140586,7198,原创|战斗|萌系|校园,1
赛马娘,9.7,13542605,1107802,270041,10809,游戏改|运动|偶像,1
无头骑士异闻录,9.6,18208679,1694836,952197,7391,奇幻|日常|声控|小说改,0
幼女戰記（僅限港澳台地區）,9.7,498102,144325,10165,1715,小说改|穿越|奇幻|战斗,0
棺姬嘉依卡（僅限港澳台地區）,9,87817,107367,2877,168,小说改|战斗|魔法|冒险,0
BanG Dream! 少女乐团派对！☆PICO～大份～,9.8,6357549,201776,25421,3429,萌系|音乐|原创|校园,0
AKB0048 第二季,9.6,2789945,118577,42506,532,科幻|音乐|热血|偶像,0
哆啦A梦 第一季,9.8,8051799,1473871,58362,3164,漫画改|日常|少儿|搞笑,1
怪盗基德1412（中配）,9.5,3114752,680563,17909,406,漫画改|智斗|恋爱,0
苍穹之法芙娜,9.6,883767,150956,17924,904,科幻|热血|机战,0
ENDRO~!,9.8,2391817,318480,49071,4739,原创|奇幻|萌系|搞笑,1
凉宫春日的消失,9.9,1635037,1177737,54035,11118,搞笑|奇幻|校园|日常,1
潜行吧！奈亚子 OVA 温柔地解决敌人的方法,9.5,3827645,809682,26602,570,少女,0
Blossom,9.4,99404,18630,514,126,治愈,0
辉夜大小姐想让我告白～天才们的恋爱头脑战～,9.8,226755757,7791684,4579414,219758,恋爱|校园|智斗|日常,1
ISLAND,9.2,24146776,1469066,327235,11231,游戏改|催泪|推理|治愈,0
恋爱随意链接,9.6,7141881,965851,279620,12650,日常|少女|校园|小说改,0
麦克斯奥特曼,9.8,2879699,1902943,23338,2524,热血|战斗|科幻|特摄,0
Upotte!!,8.6,409716,81946,6948,362,科幻|热血,0
名侦探柯南 迷宫的十字路口,9.8,3710533,3737583,88732,2991,漫画改|推理|智斗,1
戴拿奥特曼（中配）,9.4,4800394,1903113,41891,2274,热血|战斗|科幻|特摄,0
不正经的魔术讲师与禁忌教典,9.2,13125974,870498,112849,7157,战斗|校园|奇幻|架空,1
零之使魔,9.3,10841703,1430810,319164,5648,奇幻|日常|战斗|恋爱,0
犬神同学和猫山同学,9.7,4812277,223828,33975,2062,日常|泡面|治愈,0
问答魔法学院,8.6,420457,36139,1728,103,奇幻|游戏改|架空,0
最终幻想15 兄弟情,9.6,2406861,122577,18392,612,奇幻|游戏改|架空|冒险,0
知晓天空之蓝的人啊,9.6,4928770,737200,74277,15709,恋爱|穿越|音乐|治愈,1
笨蛋，测验，召唤兽,9.7,27708282,1716621,911911,11098,奇幻|校园|恋爱|小说改,0
游☆戏☆王 5D's 第一季,9.7,36113964,257409,617735,2063,热血|奇幻|战斗,0
超级小白,9.6,9310369,287910,35141,5152,漫画改|搞笑,0
KARNEVAL狂欢节,9.6,4750790,505840,147005,1706,奇幻|战斗|声控|架空,0
哆啦A梦 第三季,9.8,8712149,1473714,52026,1231,漫画改|搞笑|日常|少儿,1
One Room 第二季,9.7,23405438,2093661,254566,8066,萌系|恋爱|日常|治愈,0
现视研 二代目,9.5,1098238,170361,89577,492,日常|少女,0
彩虹小马 小马国女孩4：无尽之森传奇,9.5,1082377,496366,22076,330,萌系|少女|魔法,0
音乐少女,7.8,2741174,152610,30345,736,搞笑|音乐|偶像|日常,0
东之伊甸II -Paradise Lost,8.7,226299,174551,4113,177,奇幻|智斗|治愈,0
某科学的超电磁炮,9.7,115967209,6923420,6281981,39865,校园|战斗|奇幻|漫画改,1
+TIC模型姐妹,9.6,2945465,354259,21520,3232,萌系|搞笑|日常,0
阿茹茉妮,9.6,1262190,161780,17329,1257,奇幻|治愈,0
网球王子,9.6,21316512,618531,687028,3198,校园|运动|奇幻,1
机动战士高达 铁血的奥尔芬斯 第一季,9.4,14611310,563143,221477,6263,热血|机战|科幻|战斗,0
南家三姐妹 欢迎回来,9.5,3178563,643000,95195,1337,萌系|搞笑|日常,0
怪医黑杰克,9.8,1949636,206696,49145,1485,漫画改,0
BanG Dream!,9.5,8173424,671432,219816,3331,校园|音乐|社团|日常,0
明日之丈剧场版,9.6,16422,59404,20,142,运动|热血,1
转生成为了只有乙女游戏破灭Flag的邪恶大小姐,9.5,78827139,2864723,1546137,74348,穿越|搞笑|恋爱|乙女,1
攻壳机动队 STAND ALONE COMPLEX,9.8,8169656,943145,159648,4569,科幻|热血|智斗,0
食戟之靈 神之皿（僅限港澳台地區）,8.6,764076,108577,10359,815,漫画改|校园|奇幻|美食,0
飞跃巅峰! 剧场版,9.6,320193,73837,2833,311,热血|机战|科幻,0
头文字D Fifth Stage,9.4,10413642,590476,156988,675,时泪|运动|热血,0
×××HOLiC 继,9.8,4549343,1388978,111107,2710,奇幻,0
无敌看板娘,9.4,111415,26343,1144,124,日常|职场,0
网球王子 那时的我们,8.8,660914,618530,3782,121,奇幻|校园|社团|运动,1
EVA 新世纪福音战士剧场版：Air / 真心为你,9.6,5975697,1839799,92940,5288,科幻|机战|战斗,0
百慕大三角~多彩田园曲~,8.9,232488,32814,810,147,游戏改|萌系,1
魔王大人、RETRY！（僅限港澳台地區）,7.7,195596,24645,3163,207,小说改|奇幻|魔法|穿越,1
勿忘蛛,9,1321675,172869,17673,1336,少女,0
冰菓,9.8,91758784,5606020,3326252,60792,恋爱|推理|校园|日常,1
X战记,9.4,1331352,145620,27207,461,奇幻|热血|战斗|时泪,0
黄金拼图,9.7,1841378,396002,72157,2566,萌系|日常|治愈,0
神龙之谜,9.6,520314,11596,4069,102,奇幻|战斗|时泪,0
头文字D Second Stage,9.8,7254008,590476,197547,1205,时泪|运动|热血,0
蜡笔小新 呼唤传说！三分钟嘎巴大进攻,9.5,1322112,1401293,19269,346,萌系|搞笑|少儿,1
進擊的巨人 The Final Season（僅限港澳台地區）,9.6,2235780,1304214,47427,12548,漫画改|热血|战斗|冒险,0
名侦探柯南 战栗的乐谱,9.5,2877377,3738458,65195,1613,漫画改|智斗|推理,1
猎兽神兵,8.2,16595992,730047,175142,7779,漫画改|战斗|声控|奇幻,1
蜡笔小新 呼风唤雨！光荣烧肉之路,9.7,1434193,1401314,39070,616,萌系|少儿,1
快盗天使 BREAK,8.3,500117,62670,5740,125,魔法|原创,0
星之梦,9.7,9408299,1140423,260022,5214,催泪|奇幻|治愈,0
东京教父,9.8,1402057,225700,25299,3191,日常|治愈,0
闇影詩章（僅限台灣地區）,2.9,66315,3949,566,282,游戏改|热血,0
你遭難了嗎？（僅限港澳台地區）,9.5,1249755,190338,14909,1611,漫画改|搞笑|萌系|日常,0
斩服少女,9.8,11970563,1373303,236259,28841,奇幻|热血|原创,0
境界线上的地平线,9.3,10060718,864515,175552,2533,科幻|战斗|小说改|架空,0
中二病也要谈恋爱！恋 SP,9.6,7625631,4400025,49034,1425,小说改|恋爱|校园,0
怪兽酒场干杯！,9.2,990186,18584,5256,129,搞笑|日常|泡面,0
厨神小当家,5,8743924,693206,108505,7759,漫画改|奇幻|冒险|美食,1
跟班×服务,9.6,2823374,290474,203168,1842,萌系|搞笑|日常|声控,0
欧布奥特曼（中配）,9.4,642685,1902925,1978,210,热血|战斗|科幻|特摄,0
哥斯拉：怪兽行星,7.8,4512856,0,22196,1606,动作|科幻|动画,1
夏雪密会,9.4,123090,125202,1369,925,奇幻|少女,1
樱花任务,9.4,11707121,828829,407050,5256,励志|职场|原创,0
舞-乙HiME,9.4,315114,58235,7771,203,奇幻|战斗,0
女神异闻录3 剧场版 #1 Spring of Birth,9.4,2229862,243498,35335,502,科幻|奇幻|战斗|校园,1
乌龙派出所,9.8,42102156,104242,261194,2495,搞笑|日常,0
Re：从零开始的异世界生活 冰结之绊,9.5,12658436,8647291,108752,11119,小说改|奇幻|战斗,1
Macross Plus OVA,9.5,234461,27874,4936,174,机战|战斗,0
迷你偶像 2期,9.6,3332444,35280,17632,180,萌系|日常|泡面|治愈,0
跟班×服务,9.6,2822994,290436,203168,1841,萌系|搞笑|日常|声控,0
真・女神转生 魔力宝贝,9.6,476417,18276,7963,147,科幻|穿越|冒险,0
黑塔利亚 Axis Powers,9.5,18145212,990512,670710,3462,萌系|泡面|声控|日常,0
神曲奏界POLYPHONICA 第一季,9,553925,166413,4001,246,奇幻|架空,0
卡片战斗先导者overDress,8.6,563816,103345,4468,252,热血|游戏改|励志,1
笨蛋，测验，召唤兽2,9.7,12794691,1716577,262669,8996,奇幻|校园|小说改,0
精灵宝可梦 无印,9.8,28430473,1567083,827908,5645,热血|战斗|励志|架空,1
Little Busters! ～Refrain～,9.8,3244254,1137013,72057,5204,校园|励志|游戏改,0
魔法少女☆伊莉雅 3REI!!,9.6,8522316,1941162,167272,3454,奇幻|战斗|魔法|漫画改,0
豹头王传说,9.5,134695,31879,2296,168,奇幻|热血,0
干物妹！小埋,9.3,157593514,6733338,6034366,19780,萌系|日常,1
四月是你的谎言,9.8,140584574,4877171,4614868,55228,少女|音乐|催泪|恋爱,0
魔法少女小圆 剧场版 [前篇] 起始的物语,9.8,1349155,2196826,33965,3164,原创|奇幻|战斗|魔法,1
付丧神出租中,9.5,5541848,385941,56564,2426,小说改|治愈|神魔,0
学园孤岛,9.5,27348122,1130650,1242856,11947,萌系|校园|冒险|日常,0
八犬传 -东方八犬异闻- 第一季,9.7,6562957,578053,124499,1978,奇幻,0
傀儡师左近,9.4,387429,24930,18977,185,历史|奇幻|推理,0
八月的棒球甜心,9,1489246,155967,24553,1111,游戏改|运动|校园,1
赤发白雪姬 第一季,9.7,26275447,1369575,1003001,4577,少女|奇幻|架空,0
哆啦A梦 大雄的魔界大冒险,9.5,907672,1473872,37098,218,时泪|少儿|穿越|冒险,0
约战狂三外传,9.6,15994861,4772838,111718,15202,小说改|战斗|校园,1
魔神坛斗士,9.6,1348766,67705,14156,308,科幻|热血|穿越,0
青出于蓝～缘～,9.2,449956,109125,1088,219,日常|少女|治愈|恋爱,0
小马宝莉 第五季,9.7,5738118,496364,179508,1201,萌系,0
佛兰德斯的狗,9.6,132577,36153,0,219,日常|治愈,0
攻壳机动队ARISE,8.5,445373,943145,2642,139,科幻,0
Stories of Last Letter,9.5,1796271,221573,31560,1670,奇幻|治愈|少女,0
苍之茧,9.2,189982,48787,1537,242,科幻,0
工作细胞BLACK,9.8,63449569,2764985,611736,30952,漫画改|战斗|声控,1
南家三姐妹,9.7,7620342,643003,287346,3344,萌系|搞笑|日常,0
悠哉日常大王 第三季,9.9,15761680,1554706,202262,21803,漫画改|日常|萌系|治愈,1
蔷薇少女 序曲,9.6,492387,607753,4453,392,萌系|奇幻,0
騷亂時節的少女們。（僅限台灣地區）,9.4,798247,222716,36601,2965,漫画改|日常|校园|恋爱,0
戴拿奥特曼（中配）,9.4,4799840,1903087,41873,2274,热血|战斗|科幻|特摄,0
忍者终结者 SE,9.7,9424668,333664,175434,4052,热血|奇幻|战斗,0
道子与哈金,9.6,545955,138492,6119,875,热血|战斗,1
蜡笔小新 呼风唤雨黄金的间谍大作战,9.4,1531056,1401313,22055,428,萌系|搞笑|少儿,1
小木乃伊到我家,9.6,43721524,2050631,669322,14457,漫画改|萌系|搞笑|日常,0
蔷薇少女 梦之终结,9.6,1703862,607753,32951,1085,萌系|奇幻,0
乔瓦尼之岛,8.9,180898,33531,4183,148,治愈,0
超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,9.5,60002,208894,737,110,漫画改|战斗|奇幻,1
JOJO的奇妙冒險 不滅鉆石（僅限台灣地區）,9.4,199219,79299,9309,1143,漫画改|战斗|冒险,0
新网球王子 OVA,8.8,1410992,618467,9195,168,搞笑|运动,1
初音岛 S.S.,9.1,920305,471417,29049,368,日常|游戏改|校园|恋爱,0
最游记RELOAD,9.4,620222,229612,33178,118,奇幻|热血|架空|冒险,0
蜂蜜与四叶草II,9.7,3668130,354453,56519,1387,萌系|恋爱|少女|治愈,0
对魔导学园35试验小队,8.6,28911927,955188,585425,2555,校园|奇幻|战斗,0
笨女孩,9.2,107508230,3367681,2110319,28334,搞笑|校园|漫画改,0
排球少年剧场版 观念之战,9.7,1482705,741119,23921,1690,热血|运动,0
剑姬神圣谭 在地下城寻求邂逅是否搞错了什么 外传,9.7,8287510,2885660,85172,5716,小说改|奇幻|架空|神魔,1
棺姬嘉依卡（僅限港澳台地區）,9,87790,107347,2875,168,小说改|战斗|魔法|冒险,0
提亚拉之泪,8.2,514117,105855,8302,264,奇幻|战斗|架空|冒险,0
苍之彼方的四重奏,7.7,18400471,793793,473429,1964,奇幻|运动|游戏改,0
赛罗奥特曼 英雄传,9.6,2917863,1903064,16855,1098,热血|战斗|科幻|特摄,0
爱吃拉面的小泉同学,9.2,26465815,1377128,555547,8930,治愈|美食|漫画改,0
